lat,lon,satelite,data
  -2.003900, -78.326900,GOES-19,2025-06-01 00:10:00
  -2.022100, -78.345000,GOES-19,2025-06-01 00:10:00
  -2.022100, -78.326900,GOES-19,2025-06-01 00:10:00
  -7.221100, -43.138800,GOES-19,2025-06-01 00:10:00
 -14.700600, -45.092000,GOES-19,2025-06-01 00:10:00
  -6.270500, -44.199600,GOES-19,2025-06-01 00:10:00
