lat,lon,satelite,data
 -11.921100, -54.832200,GOES-19,2025-06-02 00:20:00
 -17.263300, -42.677500,GOES-19,2025-06-02 00:20:00
 -17.263900, -42.652700,GOES-19,2025-06-02 00:20:00
