lat,lon,satelite,data
  -6.270500, -44.199600,GOES-19,2025-05-31 23:20:00
  -8.685400, -46.628500,GOES-19,2025-05-31 23:20:00
 -10.668500, -44.413700,GOES-19,2025-05-31 23:20:00
 -14.700100, -45.115500,GOES-19,2025-05-31 23:20:00
 -14.700600, -45.092000,GOES-19,2025-05-31 23:20:00
 -11.090300, -54.764800,GOES-19,2025-05-31 23:20:00
 -12.132800, -54.587100,GOES-19,2025-05-31 23:20:00
 -14.578400, -58.758500,GOES-19,2025-05-31 23:20:00
