lat,lon,satelite,data
  -9.400000, -40.372200,GOES-19,2025-06-02 02:00:00
 -17.263900, -42.652700,GOES-19,2025-06-02 02:00:00
 -17.284000, -42.647900,GOES-19,2025-06-02 02:00:00
 -17.304100, -42.643000,GOES-19,2025-06-02 02:00:00
