lat,lon,satelite,data
 -24.876100, -56.805000,GOES-19,2025-06-02 00:40:00
 -24.897400, -56.801100,GOES-19,2025-06-02 00:40:00
 -17.243900, -42.657500,GOES-19,2025-06-02 00:40:00
 -17.263900, -42.652700,GOES-19,2025-06-02 00:40:00
