lat,lon,satelite,data
 -17.243900, -42.657500,GOES-19,2025-06-02 00:10:00
 -17.263900, -42.652700,GOES-19,2025-06-02 00:10:00
 -11.921100, -54.832200,GOES-19,2025-06-02 00:10:00
