lat,lon,satelite,data
  -2.003900, -78.326900,GOES-19,2025-06-01 00:40:00
  -2.022100, -78.345000,GOES-19,2025-06-01 00:40:00
  -2.022100, -78.326900,GOES-19,2025-06-01 00:40:00
  -6.270500, -44.199600,GOES-19,2025-06-01 00:40:00
