lat,lon,satelite,data
 -24.876100, -56.805000,GOES-19,2025-06-02
 -24.897400, -56.801100,GOES-19,2025-06-02
 -17.263900, -42.652700,GOES-19,2025-06-02
 -11.921100, -54.832200,GOES-19,2025-06-02
